TIMESTAMP	HEAD He3	PUMP He3	SWITCH He3	HEAD He4	PUMP He4	SWITCH He4	Cernox	OUT1 [PHe3]	OUT2 [PHe4]	OUT3 [SHe3]	OUT4 [SHe4]
1729621970	267.178	190.426	189.416	300.000	205.864	191.185	109.823	0	0	0	0
1729621971	266.603	190.420	189.410	300.000	205.858	191.181	109.833	0	0	0	0
1729621972	268.230	190.414	189.404	300.000	205.853	191.172	109.835	0	0	0	0
1729621973	269.151	190.408	189.399	300.000	205.847	191.166	109.792	0	0	0	0
1729621974	269.989	190.402	189.393	300.000	205.841	191.163	109.841	0	0	0	0
1729621975	266.866	190.396	189.387	300.000	205.835	191.155	109.818	0	0	0	0
1729621976	265.238	190.390	189.381	300.000	205.829	191.152	109.818	0	0	0	0
1729621977	268.230	190.384	189.375	300.000	205.823	191.146	109.788	0	0	0	0
1729621978	266.586	190.377	189.369	300.000	205.817	191.140	109.795	0	0	0	0
1729621979	265.863	190.371	189.362	300.000	205.812	191.134	109.804	0	0	0	0
1729621980	266.652	190.365	189.356	300.000	205.806	191.128	109.787	0	0	0	0
1729621981	266.356	190.359	189.351	300.000	205.800	191.119	109.772	0	0	0	0
1729621982	269.216	190.353	189.345	300.000	205.795	191.113	109.763	0	0	0	0
1729621983	269.463	190.347	189.339	300.000	205.789	191.108	109.776	0	0	0	0
1729621984	270.055	190.341	189.333	300.000	205.783	191.102	109.751	0	0	0	0
1729621985	269.085	190.335	189.327	300.000	205.777	191.096	109.762	0	0	0	0
1729621986	264.811	190.329	189.321	300.000	205.771	191.090	109.765	0	0	0	0
1729621987	269.414	190.324	189.316	300.000	205.766	191.084	109.758	0	0	0	0
1729621988	270.071	190.318	189.309	300.000	205.760	191.078	109.763	0	0	0	0
1729621989	267.803	190.312	189.304	300.000	205.754	191.072	109.748	0	0	0	0
1729621990	269.364	190.306	189.298	300.000	205.749	191.066	109.725	0	0	0	0
1729621991	268.444	190.300	189.291	300.000	205.743	191.060	109.737	0	0	0	0
1729621992	270.679	190.294	189.285	300.000	205.737	191.054	109.753	0	0	0	0
1729621993	266.307	190.288	189.279	300.000	205.731	191.049	109.758	0	0	0	0
1729621994	266.997	190.282	189.274	300.000	205.725	191.043	109.730	0	0	0	0
1729621995	267.342	190.276	189.267	300.000	205.720	191.037	109.690	0	0	0	0
1729621996	270.515	190.270	189.262	300.000	205.714	191.031	109.716	0	0	0	0
1729621997	266.389	190.264	189.256	300.000	205.708	191.025	109.699	0	0	0	0
1729621998	269.792	190.258	189.250	300.000	205.702	191.019	109.730	0	0	0	0
1729621999	269.578	190.252	189.244	300.000	205.696	191.013	109.679	0	0	0	0
1729622000	269.364	190.245	189.238	300.000	205.691	191.007	109.670	0	0	0	0
1729622001	268.099	190.239	189.232	300.000	205.685	191.001	109.688	0	0	0	0
1729622002	269.085	190.233	189.226	300.000	205.679	190.995	109.689	0	0	0	0
1729622003	271.452	190.227	189.220	300.000	205.673	190.989	109.694	0	0	0	0
1729622004	267.277	190.222	189.214	300.000	205.667	190.983	109.677	0	0	0	0
1729622005	268.016	190.216	189.208	300.000	205.662	190.977	109.687	0	0	0	0
1729622006	269.825	190.210	189.202	300.000	205.656	190.971	109.692	0	0	0	0
1729622007	267.704	190.204	189.196	300.000	205.650	190.965	109.652	0	0	0	0
1729622008	267.211	190.198	189.190	300.000	205.644	190.959	109.691	0	0	0	0
1729622009	271.222	190.192	189.184	300.000	205.639	190.953	109.667	0	0	0	0
1729622010	266.225	190.185	189.178	300.000	205.633	190.947	109.640	0	0	0	0
1729622011	269.134	190.179	189.172	300.000	205.627	190.941	109.637	0	0	0	0
1729622012	268.592	190.174	189.166	300.000	205.622	190.936	109.639	0	0	0	0
1729622013	267.671	190.167	189.160	300.000	205.616	190.930	109.636	0	0	0	0
1729622014	269.595	190.161	189.154	300.000	205.610	190.924	109.631	0	0	0	0
1729622015	270.827	190.155	189.148	300.000	205.604	190.918	109.599	0	0	0	0
1729622016	271.419	190.149	189.143	300.000	205.598	190.912	109.621	0	0	0	0
1729622017	264.556	190.143	189.137	300.000	205.592	190.906	109.598	0	0	0	0
1729622018	268.904	190.137	189.131	300.000	205.587	190.900	109.602	0	0	0	0
1729622019	268.329	190.131	189.125	300.000	205.581	190.894	109.611	0	0	0	0
1729622020	268.575	190.125	189.119	300.000	205.575	190.888	109.599	0	0	0	0
1729622021	267.211	190.119	189.113	300.000	205.569	190.882	109.587	0	0	0	0
1729622022	267.408	190.113	189.107	300.000	205.564	190.876	109.610	0	0	0	0
1729622023	266.323	190.107	189.101	300.000	205.558	190.870	109.628	0	0	0	0
1729622024	267.375	190.101	189.095	300.000	205.552	190.864	109.575	0	0	0	0
1729622025	266.734	190.095	189.089	300.000	205.547	190.858	109.557	0	0	0	0
1729622026	266.948	190.089	189.083	300.000	205.541	190.852	109.575	0	0	0	0
1729622027	266.356	190.083	189.077	300.000	205.535	190.846	109.563	0	0	0	0
1729622028	267.951	190.077	189.071	300.000	205.529	190.840	109.538	0	0	0	0
1729622029	269.085	190.071	189.065	300.000	205.524	190.834	109.550	0	0	0	0
1729622030	268.625	190.065	189.060	300.000	205.518	190.829	109.544	0	0	0	0
1729622031	267.079	190.059	189.054	300.000	205.512	190.822	109.564	0	0	0	0
1729622032	269.101	190.053	189.047	300.000	205.506	190.817	109.535	0	0	0	0
1729622033	272.751	190.047	189.041	300.000	205.501	190.811	109.551	0	0	0	0
1729622034	267.047	190.041	189.035	300.000	205.495	190.805	109.538	0	0	0	0
1729622035	268.016	190.035	189.030	300.000	205.489	190.799	109.535	0	0	0	0
1729622036	271.107	190.029	189.024	300.000	205.484	190.794	109.507	0	0	0	0
1729622037	266.685	190.024	189.018	300.000	205.478	190.788	109.530	0	0	0	0
1729622038	268.674	190.017	189.011	300.000	205.472	190.782	109.525	0	0	0	0
1729622039	268.066	190.011	189.006	300.000	205.466	190.776	109.492	0	0	0	0
1729622040	266.011	190.005	189.000	300.000	205.460	190.770	109.518	0	0	0	0
1729622041	267.573	189.999	188.993	300.000	205.455	190.764	109.512	0	0	0	0
1729622042	269.233	189.994	188.988	300.000	205.449	190.758	109.518	0	0	0	0
1729622043	265.962	189.988	188.982	300.000	205.443	190.752	109.501	0	0	0	0
1729622044	267.507	189.982	188.976	300.000	205.437	190.746	109.484	0	0	0	0
1729622045	269.447	189.976	188.970	300.000	205.432	190.740	109.477	0	0	0	0
1729622046	267.638	189.970	188.964	300.000	205.426	190.735	109.483	0	0	0	0
1729622047	267.260	189.964	188.958	300.000	205.420	190.729	109.489	0	0	0	0
1729622048	270.729	189.958	188.952	300.000	205.414	190.723	109.467	0	0	0	0
1729622049	272.734	189.952	188.946	300.000	205.408	190.716	109.469	0	0	0	0
1729622050	270.663	189.946	188.939	300.000	205.403	190.711	109.500	0	0	0	0
1729622051	269.134	189.940	188.933	300.000	205.397	190.705	109.489	0	0	0	0
1729622052	270.827	189.933	188.927	300.000	205.392	190.699	109.434	0	0	0	0
1729622053	270.186	189.927	188.921	300.000	205.386	190.693	109.446	0	0	0	0
1729622054	269.052	189.921	188.916	300.000	205.380	190.687	109.457	0	0	0	0
1729622055	268.723	189.915	188.910	300.000	205.374	190.681	109.472	0	0	0	0
1729622056	270.581	189.909	188.904	300.000	205.369	190.675	109.433	0	0	0	0
1729622057	270.745	189.902	188.898	300.000	205.363	190.669	109.437	0	0	0	0
1729622058	266.915	189.897	188.892	300.000	205.357	190.664	109.426	0	0	0	0
1729622059	267.540	189.891	188.886	300.000	205.351	190.658	109.431	0	0	0	0
1729622060	265.929	189.885	188.880	300.000	205.345	190.652	109.424	0	0	0	0
1729622061	262.279	189.879	188.875	300.000	205.340	190.646	109.434	0	0	0	0
1729622062	268.214	189.873	188.869	300.000	205.334	190.640	109.397	0	0	0	0
1729622063	268.904	189.867	188.863	300.000	205.328	190.634	109.414	0	0	0	0
1729622064	269.726	189.860	188.857	300.000	205.322	190.628	109.408	0	0	0	0
1729622065	267.244	189.855	188.851	300.000	205.316	190.622	109.395	0	0	0	0
1729622066	265.173	189.848	188.845	300.000	205.311	190.616	109.397	0	0	0	0
1729622067	265.140	189.843	188.839	300.000	205.305	190.610	109.383	0	0	0	0
1729622068	267.342	189.837	188.833	300.000	205.299	190.604	109.404	0	0	0	0
1729622069	269.973	189.831	188.827	300.000	205.293	190.598	109.383	0	0	0	0
1729622070	268.296	189.825	188.821	300.000	205.287	190.592	109.373	0	0	0	0
1729622071	269.036	189.819	188.815	300.000	205.281	190.586	109.369	0	0	0	0
1729622072	269.348	189.813	188.809	300.000	205.276	190.580	109.367	0	0	0	0
1729622073	268.000	189.807	188.802	300.000	205.270	190.574	109.365	0	0	0	0
1729622074	268.049	189.800	188.797	300.000	205.264	190.568	109.347	0	0	0	0
1729622075	265.238	189.794	188.791	300.000	205.259	190.562	109.356	0	0	0	0
1729622076	268.164	189.788	188.785	300.000	205.253	190.556	109.324	0	0	0	0
1729622077	267.277	189.782	188.779	300.000	205.247	190.550	109.346	0	0	0	0
1729622078	266.619	189.776	188.773	300.000	205.241	190.545	109.332	0	0	0	0
1729622079	268.838	189.770	188.767	300.000	205.236	190.539	109.360	0	0	0	0
1729622080	267.326	189.764	188.761	300.000	205.230	190.533	109.329	0	0	0	0
1729622081	268.312	189.758	188.755	300.000	205.224	190.527	109.331	0	0	0	0
1729622082	270.038	189.751	188.749	300.000	205.219	190.521	109.322	0	0	0	0
1729622083	271.107	189.745	188.744	300.000	205.213	190.515	109.317	0	0	0	0
1729622084	268.000	189.740	188.738	300.000	205.207	190.509	109.288	0	0	0	0
1729622085	266.241	189.734	188.732	300.000	205.201	190.503	109.296	0	0	0	0
1729622086	268.115	189.728	188.726	300.000	205.195	190.497	109.322	0	0	0	0
1729622087	267.425	189.721	188.720	300.000	205.190	190.491	109.311	0	0	0	0
1729622088	268.247	189.715	188.713	300.000	205.184	190.485	109.312	0	0	0	0
1729622089	266.537	189.709	188.707	300.000	205.178	190.479	109.308	0	0	0	0
1729622090	269.595	189.703	188.701	300.000	205.172	190.474	109.290	0	0	0	0
1729622091	265.584	189.697	188.696	300.000	205.167	190.468	109.294	0	0	0	0
1729622092	265.041	189.691	188.690	300.000	205.161	190.462	109.280	0	0	0	0
1729622093	270.893	189.685	188.684	300.000	205.155	190.456	109.273	0	0	0	0
1729622094	267.836	189.679	188.678	300.000	205.150	190.450	109.269	0	0	0	0
1729622095	265.962	189.673	188.672	300.000	205.144	190.444	109.264	0	0	0	0
1729622096	268.312	189.667	188.666	300.000	205.139	190.439	109.294	0	0	0	0
1729622097	266.701	189.661	188.660	300.000	205.133	190.433	109.262	0	0	0	0
1729622098	264.671	189.655	188.654	300.000	205.127	190.427	109.238	0	0	0	0
1729622099	267.310	189.649	188.648	300.000	205.121	190.421	109.260	0	0	0	0
1729622100	267.836	189.643	188.642	300.000	205.115	190.415	109.255	0	0	0	0
1729622101	266.997	189.637	188.636	300.000	205.109	190.409	109.239	0	0	0	0
1729622102	267.606	189.631	188.631	300.000	205.103	190.403	109.228	0	0	0	0
1729622103	270.433	189.625	188.624	300.000	205.098	190.397	109.228	0	0	0	0
1729622104	267.310	189.619	188.618	300.000	205.092	190.391	109.234	0	0	0	0
1729622105	267.425	189.613	188.612	300.000	205.086	190.385	109.237	0	0	0	0
1729622106	267.310	189.607	188.606	300.000	205.081	190.379	109.220	0	0	0	0
1729622107	268.855	189.601	188.600	300.000	205.075	190.373	109.226	0	0	0	0
1729622108	265.452	189.595	188.594	300.000	205.069	190.367	109.212	0	0	0	0
1729622109	266.685	189.589	188.588	300.000	205.063	190.361	109.210	0	0	0	0
1729622110	267.951	189.583	188.582	300.000	205.057	190.356	109.220	0	0	0	0
1729622111	266.044	189.577	188.577	300.000	205.052	190.350	109.175	0	0	0	0
1729622112	267.441	189.571	188.571	300.000	205.046	190.344	109.178	0	0	0	0
1729622113	263.816	189.564	188.565	300.000	205.040	190.338	109.186	0	0	0	0
1729622114	266.833	189.558	188.559	300.000	205.034	190.332	109.182	0	0	0	0
1729622115	270.088	189.552	188.553	300.000	205.028	190.326	109.184	0	0	0	0
1729622116	269.249	189.546	188.547	300.000	205.022	190.320	109.170	0	0	0	0
1729622117	268.362	189.540	188.541	300.000	205.017	190.314	109.178	0	0	0	0
1729622118	266.899	189.534	188.535	300.000	205.011	190.308	109.155	0	0	0	0
1729622119	265.107	189.528	188.529	300.000	205.006	190.302	109.145	0	0	0	0
1729622120	266.784	189.522	188.523	300.000	205.000	190.296	109.165	0	0	0	0
1729622121	267.836	189.515	188.517	300.000	204.994	190.290	109.141	0	0	0	0
1729622122	264.737	189.509	188.511	300.000	204.988	190.284	109.162	0	0	0	0
1729622123	267.704	189.503	188.505	300.000	204.982	190.278	109.158	0	0	0	0
1729622124	267.162	189.497	188.499	300.000	204.976	190.273	109.118	0	0	0	0
1729622125	269.660	189.491	188.493	300.000	204.971	190.267	109.135	0	0	0	0
1729622126	269.430	189.485	188.487	300.000	204.965	190.261	109.119	0	0	0	0
1729622127	264.926	189.479	188.481	300.000	204.959	190.255	109.135	0	0	0	0
1729622128	266.011	189.473	188.475	300.000	204.953	190.249	109.126	0	0	0	0
1729622129	266.323	189.467	188.469	300.000	204.948	190.243	109.130	0	0	0	0
1729622130	269.003	189.461	188.463	300.000	204.942	190.237	109.097	0	0	0	0
1729622131	267.293	189.455	188.458	300.000	204.935	190.231	109.076	0	0	0	0
1729622132	268.214	189.449	188.452	300.000	204.930	190.225	109.114	0	0	0	0
1729622133	267.786	189.443	188.446	300.000	204.924	190.219	109.115	0	0	0	0
1729622134	270.203	189.437	188.440	300.000	204.919	190.213	109.069	0	0	0	0
1729622135	267.425	189.431	188.434	300.000	204.913	190.207	109.079	0	0	0	0
1729622136	265.288	189.425	188.428	300.000	204.907	190.202	109.067	0	0	0	0
1729622137	265.666	189.419	188.422	300.000	204.901	190.196	109.106	0	0	0	0
1729622138	266.323	189.413	188.416	300.000	204.895	190.190	109.060	0	0	0	0
1729622139	268.592	189.407	188.410	300.000	204.890	190.184	109.082	0	0	0	0
1729622140	271.567	189.402	188.404	300.000	204.884	190.178	109.055	0	0	0	0
1729622141	269.858	189.395	188.398	300.000	204.878	190.172	109.047	0	0	0	0
1729622142	268.789	189.389	188.392	300.000	204.872	190.166	109.060	0	0	0	0
1729622143	268.575	189.383	188.387	300.000	204.867	190.160	109.053	0	0	0	0
1729622144	269.397	189.377	188.381	300.000	204.861	190.154	109.046	0	0	0	0
1729622145	267.852	189.371	188.375	300.000	204.855	190.148	109.049	0	0	0	0
1729622146	264.737	189.365	188.369	300.000	204.850	190.142	109.051	0	0	0	0
1729622147	267.770	189.359	188.363	300.000	204.844	190.137	109.045	0	0	0	0
1729622148	265.995	189.353	188.357	300.000	204.838	190.131	109.040	0	0	0	0
1729622149	268.411	189.347	188.351	300.000	204.833	190.125	109.039	0	0	0	0
1729622150	270.203	189.341	188.345	300.000	204.827	190.119	109.022	0	0	0	0
1729622151	268.526	189.335	188.339	300.000	204.821	190.113	109.005	0	0	0	0
1729622152	266.751	189.329	188.333	300.000	204.815	190.107	109.000	0	0	0	0
1729622153	265.666	189.323	188.327	300.000	204.810	190.101	109.010	0	0	0	0
1729622154	264.449	189.317	188.321	300.000	204.804	190.095	108.996	0	0	0	0
1729622155	265.205	189.311	188.315	300.000	204.798	190.089	108.966	0	0	0	0
1729622156	265.518	189.305	188.309	300.000	204.792	190.084	108.988	0	0	0	0
1729622157	267.310	189.299	188.303	300.000	204.786	190.077	108.974	0	0	0	0
1729622158	266.307	189.292	188.297	300.000	204.780	190.071	108.975	0	0	0	0
1729622159	269.381	189.286	188.291	300.000	204.774	190.066	109.000	0	0	0	0
1729622160	269.447	189.280	188.285	300.000	204.769	190.060	108.978	0	0	0	0
1729622161	268.658	189.274	188.279	300.000	204.763	190.054	108.981	0	0	0	0
1729622162	267.129	189.268	188.273	300.000	204.757	190.048	108.935	0	0	0	0
1729622163	266.636	189.262	188.267	300.000	204.752	190.042	108.961	0	0	0	0
1729622164	261.499	189.256	188.261	300.000	204.746	190.036	108.977	0	0	0	0
1729622165	265.584	189.250	188.255	300.000	204.740	190.030	108.970	0	0	0	0
1729622166	266.964	189.244	188.250	300.000	204.734	190.024	108.949	0	0	0	0
1729622167	266.751	189.238	188.243	300.000	204.728	190.018	108.969	0	0	0	0
1729622168	266.899	189.232	188.237	300.000	204.723	190.012	108.965	0	0	0	0
1729622169	265.205	189.226	188.231	300.000	204.717	190.006	108.921	0	0	0	0
1729622170	263.216	189.220	188.225	300.000	204.711	190.000	108.926	0	0	0	0
1729622171	263.060	189.214	188.219	300.000	204.705	189.994	108.938	0	0	0	0
1729622172	266.159	189.208	188.213	300.000	204.699	189.988	108.931	0	0	0	0
1729622173	264.729	189.202	188.207	300.000	204.693	189.983	108.930	0	0	0	0
1729622174	262.962	189.196	188.201	300.000	204.688	189.977	108.948	0	0	0	0
1729622175	267.441	189.190	188.195	300.000	204.682	189.971	108.922	0	0	0	0
1729622176	269.578	189.184	188.189	300.000	204.676	189.965	108.929	0	0	0	0
1729622177	266.849	189.178	188.183	300.000	204.671	189.959	108.886	0	0	0	0
1729622178	268.099	189.171	188.178	300.000	204.665	189.953	108.876	0	0	0	0
1729622179	263.907	189.165	188.172	300.000	204.659	189.947	108.931	0	0	0	0
1729622180	266.110	189.159	188.166	300.000	204.654	189.941	108.833	0	0	0	0
1729622181	266.143	189.153	188.160	300.000	204.648	189.935	108.893	0	0	0	0
1729622182	266.751	189.147	188.154	300.000	204.642	189.929	108.902	0	0	0	0
1729622183	263.931	189.141	188.148	300.000	204.636	189.923	108.890	0	0	0	0
1729622184	266.784	189.135	188.142	300.000	204.630	189.917	108.878	0	0	0	0
1729622185	267.901	189.129	188.136	300.000	204.625	189.911	108.856	0	0	0	0
1729622186	268.970	189.123	188.130	300.000	204.619	189.905	108.873	0	0	0	0
1729622187	269.874	189.117	188.124	300.000	204.613	189.899	108.850	0	0	0	0
1729622188	269.381	189.111	188.119	300.000	204.607	189.893	108.836	0	0	0	0
1729622189	264.959	189.105	188.113	300.000	204.602	189.888	108.843	0	0	0	0
1729622190	269.282	189.099	188.107	300.000	204.596	189.881	108.835	0	0	0	0
1729622191	266.159	189.093	188.101	300.000	204.590	189.875	108.827	0	0	0	0
1729622192	268.164	189.087	188.094	300.000	204.585	189.870	108.845	0	0	0	0
1729622193	266.997	189.081	188.088	300.000	204.579	189.864	108.801	0	0	0	0
1729622194	266.356	189.075	188.083	300.000	204.573	189.858	108.818	0	0	0	0
1729622195	265.271	189.069	188.077	300.000	204.567	189.852	108.824	0	0	0	0
1729622196	266.488	189.062	188.071	300.000	204.561	189.846	108.789	0	0	0	0
1729622197	267.441	189.056	188.065	300.000	204.555	189.839	108.805	0	0	0	0
1729622198	264.548	189.050	188.059	300.000	204.550	189.833	108.818	0	0	0	0
1729622199	266.537	189.044	188.053	300.000	204.544	189.828	108.813	0	0	0	0
1729622200	267.211	189.038	188.047	300.000	204.538	189.822	108.790	0	0	0	0
1729622201	265.699	189.032	188.041	300.000	204.532	189.815	108.792	0	0	0	0
1729622202	270.137	189.026	188.035	300.000	204.526	189.809	108.760	0	0	0	0
1729622203	267.688	189.020	188.029	300.000	204.521	189.804	108.790	0	0	0	0
1729622204	268.493	189.014	188.023	300.000	204.515	189.798	108.776	0	0	0	0
1729622205	266.044	189.008	188.017	300.000	204.509	189.792	108.775	0	0	0	0
1729622206	264.893	189.002	188.011	300.000	204.504	189.786	108.782	0	0	0	0
1729622207	266.389	188.996	188.005	300.000	204.498	189.780	108.741	0	0	0	0
1729622208	267.655	188.990	187.999	300.000	204.492	189.774	108.778	0	0	0	0
1729622209	264.638	188.984	187.993	300.000	204.486	189.768	108.727	0	0	0	0
1729622210	268.756	188.978	187.987	300.000	204.481	189.763	108.770	0	0	0	0
1729622211	269.003	188.972	187.982	300.000	204.475	189.757	108.752	0	0	0	0
1729622212	266.932	188.966	187.976	300.000	204.469	189.751	108.752	0	0	0	0
1729622213	265.649	188.960	187.970	300.000	204.463	189.745	108.764	0	0	0	0
1729622214	262.707	188.954	187.964	300.000	204.458	189.739	108.747	0	0	0	0
1729622215	264.121	188.948	187.958	300.000	204.452	189.733	108.705	0	0	0	0
1729622216	269.562	188.942	187.952	300.000	204.446	189.727	108.725	0	0	0	0
1729622217	263.274	188.936	187.946	300.000	204.440	189.721	108.754	0	0	0	0
1729622218	265.386	188.930	187.940	300.000	204.434	189.715	108.734	0	0	0	0
1729622219	266.192	188.924	187.934	300.000	204.429	189.709	108.708	0	0	0	0
1729622220	267.425	188.918	187.928	300.000	204.423	189.703	108.699	0	0	0	0
1729622221	266.586	188.912	187.922	300.000	204.417	189.697	108.686	0	0	0	0
1729622222	269.430	188.906	187.916	300.000	204.411	189.691	108.720	0	0	0	0
1729622223	273.540	188.900	187.910	300.000	204.406	189.686	108.677	0	0	0	0
1729622224	269.348	188.894	187.904	300.000	204.400	189.680	108.664	0	0	0	0
1729622225	269.069	188.888	187.898	300.000	204.394	189.674	108.680	0	0	0	0
1729622226	264.260	188.882	187.893	300.000	204.388	189.668	108.678	0	0	0	0
1729622227	270.515	188.876	187.887	300.000	204.382	189.662	108.660	0	0	0	0
1729622228	265.912	188.870	187.881	300.000	204.377	189.656	108.669	0	0	0	0
1729622229	268.641	188.864	187.875	300.000	204.371	189.650	108.650	0	0	0	0
1729622230	269.364	188.858	187.869	300.000	204.365	189.644	108.661	0	0	0	0
1729622231	269.512	188.851	187.863	300.000	204.359	189.638	108.676	0	0	0	0
1729622232	266.340	188.845	187.857	300.000	204.354	189.632	108.684	0	0	0	0
1729622233	268.658	188.839	187.851	300.000	204.348	189.626	108.669	0	0	0	0
1729622234	271.173	188.833	187.845	300.000	204.342	189.620	108.678	0	0	0	0
1729622235	269.578	188.827	187.839	300.000	204.337	189.615	108.669	0	0	0	0
1729622236	265.797	188.821	187.833	300.000	204.331	189.609	108.633	0	0	0	0
1729622237	267.359	188.815	187.827	300.000	204.325	189.603	108.625	0	0	0	0
1729622238	267.326	188.809	187.821	300.000	204.319	189.596	108.609	0	0	0	0
1729622239	265.255	188.803	187.815	300.000	204.313	189.591	108.620	0	0	0	0
1729622240	266.915	188.798	187.810	300.000	204.308	189.585	108.625	0	0	0	0
1729622241	269.069	188.791	187.804	300.000	204.302	189.579	108.618	0	0	0	0
1729622242	267.885	188.785	187.798	300.000	204.296	189.573	108.610	0	0	0	0
1729622243	266.981	188.779	187.792	300.000	204.290	189.567	108.600	0	0	0	0
1729622244	270.367	188.773	187.786	300.000	204.285	189.561	108.613	0	0	0	0
1729622245	268.575	188.767	187.780	300.000	204.279	189.555	108.591	0	0	0	0
1729622246	266.208	188.761	187.774	300.000	204.273	189.549	108.583	0	0	0	0
1729622247	267.408	188.756	187.768	300.000	204.267	189.543	108.587	0	0	0	0
1729622248	267.671	188.749	187.762	300.000	204.262	189.537	108.545	0	0	0	0
1729622249	267.507	188.744	187.756	300.000	204.256	189.532	108.599	0	0	0	0
1729622250	268.822	188.738	187.750	300.000	204.250	189.526	108.577	0	0	0	0
1729622251	270.022	188.732	187.744	300.000	204.244	189.519	108.588	0	0	0	0
1729622252	268.362	188.726	187.738	300.000	204.239	189.514	108.570	0	0	0	0
1729622253	268.378	188.719	187.732	300.000	204.233	189.508	108.536	0	0	0	0
1729622254	270.466	188.713	187.726	300.000	204.227	189.502	108.543	0	0	0	0
1729622255	267.145	188.707	187.720	300.000	204.221	189.496	108.543	0	0	0	0
1729622256	265.600	188.701	187.715	300.000	204.216	189.490	108.558	0	0	0	0
1729622257	263.931	188.695	187.709	300.000	204.210	189.484	108.537	0	0	0	0
1729622258	264.482	188.689	187.703	300.000	204.204	189.478	108.548	0	0	0	0
1729622259	264.219	188.683	187.697	300.000	204.198	189.472	108.537	0	0	0	0
1729622260	265.945	188.677	187.691	300.000	204.193	189.466	108.553	0	0	0	0
1729622261	266.932	188.671	187.685	300.000	204.187	189.460	108.531	0	0	0	0
1729622262	267.721	188.665	187.679	300.000	204.182	189.454	108.507	0	0	0	0
1729622263	266.471	188.659	187.673	300.000	204.176	189.448	108.516	0	0	0	0
1729622264	267.392	188.653	187.667	300.000	204.170	189.443	108.520	0	0	0	0
1729622265	269.529	188.647	187.661	300.000	204.164	189.437	108.501	0	0	0	0
1729622266	267.737	188.642	187.655	300.000	204.158	189.430	108.538	0	0	0	0
1729622267	269.299	188.635	187.649	300.000	204.153	189.424	108.468	0	0	0	0
1729622268	270.614	188.629	187.644	300.000	204.147	189.419	108.530	0	0	0	0
1729622269	265.912	188.623	187.638	300.000	204.141	189.412	108.490	0	0	0	0
1729622270	265.584	188.617	187.632	300.000	204.135	189.407	108.477	0	0	0	0
1729622271	265.370	188.612	187.626	300.000	204.130	189.401	108.447	0	0	0	0
1729622272	264.252	188.606	187.620	300.000	204.124	189.395	108.473	0	0	0	0
1729622273	267.852	188.599	187.614	300.000	204.118	189.389	108.484	0	0	0	0
1729622274	268.674	188.593	187.608	300.000	204.112	189.383	108.477	0	0	0	0
1729622275	268.362	188.587	187.602	300.000	204.106	189.376	108.471	0	0	0	0
1729622276	266.488	188.581	187.596	300.000	204.101	189.371	108.457	0	0	0	0
1729622277	265.699	188.575	187.590	300.000	204.095	189.365	108.432	0	0	0	0
1729622278	264.178	188.568	187.584	300.000	204.089	189.359	108.449	0	0	0	0
1729622279	267.079	188.562	187.578	300.000	204.083	189.353	108.444	0	0	0	0
1729622280	266.323	188.556	187.572	300.000	204.077	189.347	108.443	0	0	0	0
1729622281	265.058	188.550	187.566	300.000	204.071	189.341	108.413	0	0	0	0
1729622282	267.014	188.544	187.560	300.000	204.066	189.335	108.455	0	0	0	0
1729622283	267.737	188.538	187.554	300.000	204.060	189.330	108.411	0	0	0	0
1729622284	269.726	188.532	187.549	300.000	204.054	189.324	108.428	0	0	0	0
1729622285	271.337	188.526	187.543	300.000	204.049	189.318	108.418	0	0	0	0
1729622286	268.033	188.520	187.537	300.000	204.043	189.312	108.432	0	0	0	0
1729622287	267.326	188.514	187.531	300.000	204.037	189.306	108.411	0	0	0	0
1729622288	269.249	188.508	187.524	300.000	204.031	189.300	108.398	0	0	0	0
1729622289	267.490	188.502	187.518	300.000	204.025	189.294	108.382	0	0	0	0
1729622290	267.786	188.496	187.513	300.000	204.020	189.288	108.376	0	0	0	0
1729622291	268.148	188.490	187.506	300.000	204.014	189.282	108.395	0	0	0	0
1729622292	268.016	188.484	187.500	300.000	204.008	189.276	108.376	0	0	0	0
1729622293	268.477	188.478	187.495	300.000	204.003	189.270	108.375	0	0	0	0
1729622294	268.608	188.472	187.488	300.000	203.997	189.264	108.387	0	0	0	0
1729622295	272.816	188.466	187.483	300.000	203.991	189.258	108.377	0	0	0	0
1729622296	266.685	188.460	187.477	300.000	203.985	189.252	108.364	0	0	0	0
1729622297	266.619	188.453	187.471	300.000	203.980	189.246	108.384	0	0	0	0
1729622298	268.740	188.447	187.465	300.000	203.974	189.240	108.363	0	0	0	0
1729622299	268.740	188.441	187.459	300.000	203.968	189.234	108.346	0	0	0	0
1729622300	267.967	188.435	187.453	300.000	203.962	189.228	108.359	0	0	0	0
1729622301	266.586	188.429	187.447	300.000	203.957	189.222	108.331	0	0	0	0
1729622302	269.627	188.423	187.441	300.000	203.951	189.216	108.331	0	0	0	0
1729622303	268.000	188.417	187.435	300.000	203.945	189.210	108.312	0	0	0	0
1729622304	269.151	188.411	187.430	300.000	203.939	189.204	108.329	0	0	0	0
1729622305	266.175	188.405	187.424	300.000	203.933	189.198	108.315	0	0	0	0
1729622306	269.463	188.399	187.417	300.000	203.928	189.192	108.310	0	0	0	0
1729622307	266.290	188.393	187.411	300.000	203.922	189.186	108.319	0	0	0	0
